id,name,ingredients,recipes,img,video,ingredients_list
11,김승민 '오늘 하이라이트닭',"양념닭불고기,    맥주,    감자,    방울토마토,    치킨스톡,    멸치육수팩,    오렌지,    벚꽃와인,    아보카도,    스트링치즈,    달걀,    올리브오일,    전분,    양파,    맛술,    간장,    레몬,    당근,    대파,    고추","  1. 끓는 물에 멸치육수팩, 치킨스톡을 넣고 끓인다.  2. 달걀노른자를 따로 분리한 뒤 잘 섞어준다.  3. 양념닭불고기를 맥주에 헹군다.  4. 닭불고기를 올리브오일에 버무린 뒤 석쇠에 올려 굽는다.  5. 4를 토치로 직화한다.  6. 직화한 닭불고기를 전분에 버무린다.  7. 스트링치즈를 적당한 크기로 썬다.  8. 전분을 묻힌 닭불고기 안에 스트링치즈를 넣은 뒤 동그랗게 뭉친다.  9. 동그랗게 뭉친 닭불고기에 달걀노른자를 묻힌 뒤 기름에 튀긴다.  10. 오렌지의 즙을 짜낸다.  11. 강판에 양파를 간 뒤 팬에 담는다.  12. 간 양파에 벚꽃와인을 섞어 끓인다.  13. 12에 맛술, 간장을 넣고 끓여 간장소스를 만든다.  14. 얼음 위에 올려 차게 만든 오렌지즙에 레몬즙을 섞는다.  15. 14에 간장소스를 넣어 오렌지폰즈소스를 만든다.  16. 적당한 크기로 썬 감자, 당근을 기름에 튀긴다.  17. 방울토마토를 기름에 튀긴 뒤 건져내 얼음에 식힌다.  18. 튀긴 방울토마토의 껍질을 벗긴다.  19. 팬에 벚꽃와인, 맛술, 껍질을 벗긴 방울토마토를 넣고 끓인다.  20. 19에 육수를 넣어 끓인다.  21. 20에 치킨스톡, 간장, 대파를 넣고 끓인다.  22. 그릇에 오렌지폰즈소스를 담은 뒤 잘게 썬 고추를 올린다.  23. 나베그릇에 튀긴 닭완자를 담는다.  24. 끓이던 소스에 전분물을 넣어 농도를 조절한 뒤 튀긴 감자, 당근을 넣는다.  25. 나베그릇에 소스를 담는다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190226_101944_860_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10281610/view,"['양념닭불고기', '맥주', '감자', '방울토마토', '치킨스톡', '멸치육수팩', '오렌지', '벚꽃와인', '아보카도', '스트링치즈', '달걀', '올리브오일', '전분', '양파', '맛술', '간장', '레몬', '당근', '대파', '고추']"
12,김승민 '인사이덕',"오리고기,    인스턴트 곰탕,    자몽청,    레몬청,    곶감,    삶은 쥐눈이콩&팥,    데친 브로콜리,    자색 찐고구마,    김,    오징어낙지볶음소스,    식초,    달걀,    맛술,    청주,    간장,    올리브오일,    생강,    즉석밥,    전분,    튀김가루","  1. 끓는 물에 식초를 넣는다.  2. 국자를 이용해 1에 달걀을 넣는다.  3. 팬에 인스턴트 곰탕을 넣고 끓인다.  4. 3에 삶은 쥐눈이콩&팥을 넣는다.  5. 곰탕 육수에 자몽청, 레몬청을 넣는다.  6. 곶감을 잘게 썰어 5에 넣는다.  7. 맛술과 청주를 섞어 팬에 넣는다.  8. 7에 낙지오징어볶음소스, 간장을 넣어 조림 소스를 만든다.  9. 오리고기에 전분을 바른다.  10. 오리고기에 자색 찐고구마 올려 말아준다.  11. 10에 전분을 묻힌 뒤, 올리브오일을 두른 팬에 굽는다.  12. 11에 청주를 넣어 불향을 입힌 뒤 뚜껑을 덮는다.  13. 생강을 팬에 넣는다.  14. 13의 팬에 조림 소스를 넣어 조린다.  15. 오리고기 조림에 데친 브로콜리를 넣는다.  16. 전자레인지에 즉석밥을 돌린다.  17. 달걀이 든 냄비를 불에서 내려 익힌다.  18. 생강을 편으로 얇게 썬다.  19. 편으로 썬 생강을 가늘게 채 썬다.  20. 채 썬 생강을 물에 담가 전분기를 뺀다.  21. 탄산수와 튀김가루를 섞어 반죽을 만든 뒤, 김에 묻힌다.  22. 반죽을 묻힌 김을 기름에 튀겨 김 튀김을 만든다.  23. 오리고기 조림을 접시에 담는다.  24. 김 튀김, 채 썬 생강을 오리고기 조림과 함께 담는다.  25. 삶은 달걀의 껍데기를 제거한 뒤, 24에 올린다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190212_101243_977_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10278853/view,"['오리고기', '인스턴트 곰탕', '자몽청', '레몬청', '곶감', '삶은 쥐눈이콩&팥', '데친 브로콜리', '자색 찐고구마', '김', '오징어낙지볶음소스', '식초', '달걀', '맛술', '청주', '간장', '올리브오일', '생강', '즉석밥', '전분', '튀김가루']"
13,김승민 '지라시스시 맛있저염',"소고기 양지,    건조 매생이,    아이용 된장,    아이용 간장,    명태채,    날치알,    무절임,    동치미,    매실청,    표고버섯,    전복,   새우,    불린 완두콩,    냉이,    연어,    명란젓,    아스파라거스,    가지,    즉석밥,    참깨,    밀가루,    참기름,    청주,    맛술,    달걀","  1. 전자레인지에 즉석밥을 넣고 돌린다.  2. 무절임을 잘게 다진다.  3. 2에 날치알을 넣은 뒤 깨를 으깨어 넣는다.  4. 뜨거운 물에 새우, 전복, 불린 완두콩을 넣고 삶는다.  5. 4에 냉이를 넣는다.  6. 연어, 명란젓에 밀가루를 묻힌다.  7. 참기름을 두른 팬에 밀가루를 묻힌 연어와 명란젓을 굽는다.  8. 건조 매생이를 석쇠에 올려 굽는다.  9. 끓는 물에 구운 매생이를 넣어 끓인다.  10. 명태채를 잘게 썬 뒤 매생이 육수에 넣어 끓인다.  11. 10에 아이용 된장을 풀어 매생이장국을 끓인다.  12. 다진 무절임, 날치알, 깨에 즉석밥을 넣는다.  13. 동치미 국물에 매실청을 섞어 단촛물을 만든다.  14. 밥에 단촛물을 섞어준다.  15. 양념한 밥을 원형틀에 넣는다.  16. 15를 랩으로 감싼 뒤 다른 접시로 덮어 뒤집는다.  17. 양념한 밥을 찜기에 넣어 찐다.  18. 아스파라거스, 가지를 잘게 썬다.  19. 18을 기름에 튀긴다.  20. 팬에 소고기 양지, 표고버섯을 넣고 볶는다.  21. 20에 참기름을 넣어 볶는다.  22. 21에 청주(6), 맛술(1), 아이용 간장(1)을 넣고 조린다.  23. 팬에 달걀물을 부어 지단을 부친다.  24. 찐 밥을 접시에 담는다.  25. 지단을 잘게 다진 뒤 밥 위에 올린다.  26. 삶은 해산물과 냉이를 건져낸다.  27. 지단 위에 소고기버섯조림을 올린다.  28. 27에 새우를 올린다.  29. 적당한 크기로 썬 전복을 새우 위에 올린다.  30. 적당한 크기로 썬 구운 명란젓과 연어, 튀긴 아스파라거스와 가지를 올린다.  31. 원형틀을 제거한다.  32. 매생이장국을 그릇에 담는다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190312_094528_971_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10284187/view,"['소고기 양지', '건조 매생이', '아이용 된장', '아이용 간장', '명태채', '날치알', '무절임', '동치미', '매실청', '표고버섯', '전복', '새우', '불린 완두콩', '냉이', '연어', '명란젓', '아스파라거스', '가지', '즉석밥', '참깨', '밀가루', '참기름', '청주', '맛술', '달걀']"
14,김승수 '승수를 올릴 어향가지',"가지,    다진 돼지고기,    다진 마늘,    올리고당,   양송이버섯,    파프리카,    동치미,    대파,    청양고추,   다진 생강,    간장,    된장,    고춧가루,    즉석밥,    달걀","  1. 가지에 칼집을 넣는다.  2. 기름을 두른 팬에 손질한 가지를 튀기듯 굽는다.  3. 대파를 잘게 썬다.  4. 기름을 넉넉히 두른 팬에 잘게 썬 대파를 넣고 볶아 파기름을 낸다.  5. 파기름에 다진 돼지고기를 넣고 볶는다.  6. 잘게 썬 청양고추, 다진 마늘, 다진 생강을 섞은 뒤, 볶던 고기에 넣는다.  7. 올리고당, 간장, 된장, 물, 고춧가루를 섞어 양념을 만든다.  8. 볶던 재료에 양념을 넣고 볶아 어향소스를 만든다.  9. 어향소스에 튀기듯 구운 가지를 넣고 조린다.  10. 양송이버섯과 파프리카를 적당한 크기로 썰어 어향가지에 넣는다.  11. 전자레인지에 즉석밥을 넣고 돌린다.  12. 기름을 두른 팬에 달걀프라이를 굽다가, 뚜껑을 덮어 익힌다.  13. 그릇에 밥을 담은 뒤, 달걀프라이를 올린다.  14. 동치미 무를 적당한 크기로 썰어 종지에 담는다.  15. 접시에 어향가지를 담는다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20171219_100259_386.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10199690/view,"['가지', '다진 돼지고기', '다진 마늘', '올리고당', '양송이버섯', '파프리카', '동치미', '대파', '청양고추', '다진 생강', '간장', '된장', '고춧가루', '즉석밥', '달걀']"
15,김풍 '고풍격 디저트',"블루베리즙,    복분자 원액,    달걀,    우유,    장미잼,    생크림,    설탕","  1. 냄비에 블루베리즙, 복분자 원액을 넣고 졸인다.  2. 냄비에 설탕과 물을 넣고 끓여 캐러멜라이징한다.  3. 볼에 달걀, 설탕, 우유를 넣고 섞어 플랑 반죽을 만든다.  4. 캐러멜라이징한 설탕을 그릇 바닥에 깔리도록 담는다.  5. 플랑 반죽을 체에 내려 그릇에 담는다.  6. 5를 전자레인지에 넣고 돌린다.  7. 생크림, 장미잼, 설탕을 섞어 크림을 만든다.  8. 접시를 뒤집어 플랑이 담긴 그릇 위에 올린 뒤, 다시 뒤집는다.  9. 접시에 블루베리 복분자 소스를 뿌린다.  10. 장미잼 크림을 곁들인다.  11. 플랑을 덮고 있던 그릇을 뺀다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20151117_125140_7159.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10085406/view,"['블루베리즙', '복분자 원액', '달걀', '우유', '장미잼', '생크림', '설탕']"
16,김풍 '다 이 김',"김,    참치액,    다진 마늘,    양파,    파,    고춧가루,    맛술,    식초,    참기름,    즉석밥","  1. 김을 잘게 찢어 물에 불린다.  2. 기름을 두른 팬에 다진 마늘, 채 썬 양파를 넣고 볶는다.  3. 잘게 썬 파, 고춧가루, 맛술을 넣고 함께 볶는다.  4. 참치액, 식초, 물에 불린 김과 물을 넣고 함께 끓인다.  5. 참기름을 넣는다.  6. 그릇에 김 수프와 밥을 따로 담아낸다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20150818_111032_7546.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10077451/view,"['김', '참치액', '다진 마늘', '양파', '파', '고춧가루', '맛술', '식초', '참기름', '즉석밥']"
17,김풍 '분짜지용',"삼겹살,    피시소스,    메밀 라면,    고추,    양파,    다진 마늘,    레몬즙,    설탕","  1. 얇게 썬 삼겹살에 고추, 양파, 다진 마늘, 레몬즙, 피시소스를 넣는다.  2. 1에 설탕을 넣고 버무린다.  3. 팬에 설탕을 얇게 깔고 녹여 캐러멜화한다.  4. 3에 양념한 삼겹살을 넣고 굽는다.  5. 볼에 피시소스, 설탕, 레몬즙, 다진 마늘, 다진 양파, 고추를 넣는다.  6. 5에 물을 부어 육수를 만든다.  7. 끓는 물에 메밀 라면을 넣고 삶는다.  8. 찬물에 헹군 면을 접시에 담는다.  9. 면에 구운 삼겹살을 곁들인다.  10. 육수를 따로 담아낸다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20150908_111839_3083.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10079205/view,"['삼겹살', '피시소스', '메밀 라면', '고추', '양파', '다진 마늘', '레몬즙', '설탕']"
18,김풍 '불량식풍',"즉석밥,    달걀,    맥주,    통조림햄,    밀가루,    전분,    소금,    후추,    설탕,   식용유,    참깨,    간장,    마요네즈,    다진 마늘,    연겨자","  1. 핸드블렌더에 즉석밥, 달걀, 밀가루, 전분, 맥주, 소금, 후추, 설탕을 넣고 갈아 반죽을 만든다.  2. 햄을 적당한 크기로 썬다.  3. 주둥이 부분을 잘라낸 패트병에 반죽을 담는다.  4. 햄에 나무젓가락을 꽂는다.  5. 햄에 반죽을 묻힌 뒤 기름에 튀긴다.  6. 핫도그를 건져 기름을 뺀다.  7. 한 번 튀겨낸 핫도그에 밀가루>달걀>참깨 순으로 튀김옷을 입힌다.  8. 튀김옷을 입힌 핫도그를 다시 한 번 기름에 튀긴다.  9. 간장, 마요네즈, 다진 마늘, 후추를 섞어 소스를 만든다.  10. 소스에 연겨자를 넣고 섞는다.  11. 소스와 핫도그를 따로 담는다.  12. 소스에 설탕을 넣고 섞는다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20151103_133707_9449.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10084117/view,"['즉석밥', '달걀', '맥주', '통조림햄', '밀가루', '전분', '소금', '후추', '설탕', '식용유', '참깨', '간장', '마요네즈', '다진 마늘', '연겨자']"
19,김풍 '족발 먹을 곤약?',"곤약,    유자청,    족발,    상추,    고춧가루,    간장,    다진 마늘","  1. 곤약을 길게 썬다.  2. 길게 썬 곤약을 끓는 물에 데친다.  3. 고춧가루, 간장, 유자청, 다진 마늘을 섞어 양념장을 만든다.  4. 데친 곤약을 건져서 차가운 물로 식힌다.  5. 꼬치에 곤약과 족발을 번갈아 끼운다.  6. 족발&곤약 꼬치에 양념장을 발라 굽는다.  7. 족발&곤약 꼬치와 상추를 함께 낸다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20150728_103326_1402.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10076055/view,"['곤약', '유자청', '족발', '상추', '고춧가루', '간장', '다진 마늘']"
20,김풍 '풍기명란 토스트',"명란젓,    달걀,    우유,    식빵,    밀가루,    양파,    청양고추,    마늘,    소금,    마요네즈","  1. 칼등을 이용해 명란젓의 속만 발라낸다.  2. 팬에 명란젓과 달걀노른자를 넣는다.  3. 2에 밀가루와 우유를 넣고, 뭉치지 않게 저어주며 끓여 명란 커스터드를 만든다.  4. 명란 커스터드에 잘게 다진 양파, 청양고추를 넣고 섞는다.  5. 편으로 썬 마늘을 기름에 튀긴다.  6. 튀긴 마늘을 건져 기름기를 뺀다.  7. 명란 커스터드에 소금으로 간을 한다.  8. 식빵을 토스트기에 넣고 굽는다.  9. 명란 커스터드에 마요네즈를 섞는다.  10. 식빵에 명란마요 커스터드, 튀긴 마늘을 올린다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20151020_104639_5261.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10083047/view,"['명란젓', '달걀', '우유', '식빵', '밀가루', '양파', '청양고추', '마늘', '소금', '마요네즈']"
21,김풍 '풍살기',"달걀,    식빵,    냉동 블루베리,    우유,    설탕,    박력분,    레몬즙,    소금,    물","  1. 냄비에 설탕과 물을 넣고 졸여 시럽을 만든다.  2. 달걀 노른자에 박력분, 설탕을 넣고 섞는다.  3. 2에 우유, 레몬즙을 섞은 뒤 전자레인지에 넣고 돌려 커스터드 크림을 만든다.  4. 커스터드 크림이 뭉치지 않게 풀어준 다음, 다시 전자레인지에 돌리는 과정을 반복한다.  5. 달걀 흰자는 거품을 낸다.  6. 5에 시럽을 부어가며 이탈리안 머랭을 만든다.  7. 달걀에 설탕, 소금을 넣고 곱게 푼다.  8. 식빵을 달걀물에 적신 뒤, 버터를 두른 팬에 굽는다.  9. 이탈리안 머랭에 커스터드 크림을 섞어 시부스트 크림을 만든다.  10. 얼음물에 시부스트 크림이 담긴 볼을 담가 식힌다.  11. 프렌치토스트 위에 시부스트 크림을 얹는다.  12. 블루베리를 올려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20150811_113244_3142.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10076974/view,"['달걀', '식빵', '냉동 블루베리', '우유', '설탕', '박력분', '레몬즙', '소금', '물']"
22,김풍 '해물 달라고 졸라',"새우,    가지,    양송이버섯,    고르곤졸라 치즈,    해물모듬,    사과,   토르티야,    버터,    다진 마늘,    화이트 와인,    소금,    후추","  1. 버터를 전자레인지에 넣어 녹인다.  2. 새우의 머리와 껍질을 제거한다.  3. 녹인 버터의 표면에 떠오른 거품과 불순물을 걷어낸다.  4. 정제 버터(맑은 액체 부분)를 팬에 두른 뒤 다진 마늘, 새우 머리를 넣고 볶는다.  5. 새우의 향이 버터에 배면 새우 머리를 꺼낸다.  6. 팬에 가지, 양송이버섯, 새우살, 고르곤졸라 치즈를 넣고 볶는다.  7. 해물모듬을 넣고 볶는다.  8. 화이트 와인, 으깬 마늘, 소금을 넣고 볶는다.  9. 사과는 채 썰고, 토르티야는 적당한 크기로 썬다.  10. 접시에 토르티야와 채 썬 사과를 담고, 볶은 해물은 따로 담아낸다.  11. 볶은 해물에 후추를 뿌려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20150930_111857_0083.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10081225/view,"['새우', '가지', '양송이버섯', '고르곤졸라 치즈', '해물모듬', '사과', '토르티야', '버터', '다진 마늘', '화이트 와인', '소금', '후추']"
23,김풍 '후룩국',"파르팔레,    고체카레,    항정살,    라임즙,    소금,    양파,    파,    다진 마늘,    다진 생강,    식용유","  1. 끓는 물에 소금을 넣은 뒤, 파르팔레(리본모양 파스타)를 넣고 삶는다.  2. 믹서기에 양파, 파, 소금, 다진 마늘, 다진 생강, 식용유, 고체카레를 넣고 간다.  3. 항정살을 적당한 크기로 썰어 팬에 넣고 볶는다.  4. 믹서에 간 재료들을 항정살과 함께 볶는다.  5. 쇠젓가락에 파를 꽂아 불에 직접 굽는다.  6. 볶던 재료에 물을 부어 함께 끓인다.  7. 6에 삶은 파르팔레를 넣고 소금으로 간을 한다.  8. 라임즙을 넣는다.  9. 그릇에 건더기와 국물을 담고 구운 파를 올려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20150922_110515_3813.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10080368/view,"['파르팔레', '고체카레', '항정살', '라임즙', '소금', '양파', '파', '다진 마늘', '다진 생강', '식용유']"
24,김풍 '출발! 짜글이 여행',"무,    새우젓,    게맛살,    새송이버섯,    명란젓,   쯔유,    들기름,    된장,    고춧가루,    식초,   대파,    즉석밥,    마늘","  1. 들기름을 두른 팬에 된장을 볶는다.  2. 무는 껍질을 벗기고 채 썬다.  3. 볶은 된장에 채 썬 무와 새우젓을 넣고 볶는다.  4. 무를 볶던 팬에 게맛살을 찢어 넣는다.  5. 4에 고춧가루와 채 썬 새송이버섯을 넣고 볶는다.  6. 명란젓을 손질해 팬에 넣고 다른 재료들과 함께 볶는다.  7. 볶던 재료에 강판에 간 무를 넣는다.  8. 볶던 재료에 물, 쯔유, 식초, 적당한 크기로 썬 대파를 넣고 끓여 짜글이를 만든다.  9. 즉석밥을 전자레인지에 돌린다.  10. 짜글이에 으깬 마늘을 넣고 끓인다.  11. 밥그릇에 밥을 담는다.  12. 양은냄비에 짜글이를 옮겨 담아 마무리한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20171017_092424_4269.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10175945/view,"['무', '새우젓', '게맛살', '새송이버섯', '명란젓', '쯔유', '들기름', '된장', '고춧가루', '식초', '대파', '즉석밥', '마늘']"
25,오세득&김풍 '뜯고 씹고 호로록',"당면,    등갈비,    조미간장,    오징어,    돼지목살,   느타리버섯,    새우가루,    무,    새우젓,    인스턴트 사골곰탕,   새우,    양배추,    사과,    부추,    폰즈소스,    매실액,    대파,   고춧가루,    마늘,    전분,    양파,    청양고추,    홍고추,    설탕,   간장,    식초,    맛술,    전분","  1. 끓는 기름에 대파, 고춧가루, 마늘을 넣고 끓여 고추기름을 낸다.  2. 당면을 튀긴다.  3. 등갈비를 손질한 뒤, 칼집을 낸다.  4. 손질한 등갈비와 대파에 조미간장을 넣고 버무린다.  5. 양념한 등갈비에 전분을 묻혀 튀긴다.  6. 양파는 채 썰고, 대파, 청양고추, 홍고추를 잘게 썬다.  7. 고추기름을 체에 밭쳐 건더기를 걸러낸다.  8. 대파를 적당한 크기로 썬다.  9. 오징어와 돼지목살을 가늘게 채 썬다.  10. 고추기름을 두른 팬에 적당한 크기로 썬 대파와 채 썬 오징어, 돼지목살, 조미간장, 느타리버섯, 새우가루를 넣고 볶는다.  11. 무를 채 썬다.  12. 볶던 재료에 채 썬 무, 새우젓, 인스턴트 사골곰탕, 물을 넣고 산라탕을 끓인다.  13. 산라탕에 불린 당면과 새우를 넣고 끓인다.  14. 등갈비튀김을 건져 한 김 식힌다.  15. 설탕, 간장, 식초, 맛술을 섞어 무침소스를 만든다.  16. 무침소스에 매실액을 더한다.  17. 잘게 썬 양배추, 사과, 부추에 무침소스, 손질한 양파, 대파, 청양고추, 홍고추를 넣고 버무려 부추무침을 만든다.  18. 등갈비튀김을 다시 한 번 튀긴다.  19. 대파, 청양고추, 홍고추를 잘게 썰어 팬에 넣는다.  20. 손질한 채소에 기름을 두르고, 등갈비튀김과 폰즈소스를 넣어 볶는다.  21. 접시에 부추무침을 깔고, 당면튀김을 올린다.  22. 21 위에 등갈비튀김을 올린 뒤, 부추무침을 얹는다.  23. 손질한 양파, 대파, 청양고추, 홍고추를 무침소스에 버무려 부추무침 위에 올린다.  24. 산라탕면에 전분물을 넣어 농도를 조절한다.  25. 그릇에 산라탕면을 담고, 고추기름을 뿌린다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20171128_120723_191.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10194915/view,"['당면', '등갈비', '조미간장', '오징어', '돼지목살', '느타리버섯', '새우가루', '무', '새우젓', '인스턴트 사골곰탕', '새우', '양배추', '사과', '부추', '폰즈소스', '매실액', '대파', '고춧가루', '마늘', '전분', '양파', '청양고추', '홍고추', '설탕', '간장', '식초', '맛술', '전분']"
26,김풍 '1파 2일',"삼겹살,    커피가루,    사과,    생강즙,    해선장소스,   포도즙,    들깻가루,    대파,    맛술,    전분,    청양고추,   마늘,    간장,    고춧가루,    물엿,    식초","  1. 대파를 채 썬다.  2. 끓는 물에 파채를 데친 뒤, 찬물에 담가 식힌다.  3. 삼겹살을 적당한 크기로 썬 뒤 끓는 물에 넣고 삶는다.  4. 3에 커피가루, 맛술을 넣는다.  5. 삶은 삼겹살을 건져 물기를 빼고, 전분을 입혀 기름에 튀긴다.  6. 튀긴 삼겹살을 건져 기름기를 뺀다.  7. 핸드블렌더에 대파, 사과, 생강즙, 청양고추, 마늘, 해선장소스, 간장, 고춧가루를 넣고 갈아 소스를 만든다.  8. 팬에 튀긴 삼겹살과 소스를 넣고 볶아 회과육을 만든다.  9. 회과육에 뜨거운 물을 넣고 볶는다.  10. 찬물에 담가둔 데친 파채의 물기를 뺀 뒤, 접시에 담는다.  11. 데친 파채 위에 회과육을 올린다.  12. 볼에 고춧가루, 간장, 포도즙, 물엿, 들깻가루, 식초를 넣고 섞어 특제소스를 만든다.  13. 종지에 특제소스를 담아낸다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20180116_093846_297.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10205076/view,"['삼겹살', '커피가루', '사과', '생강즙', '해선장소스', '포도즙', '들깻가루', '대파', '맛술', '전분', '청양고추', '마늘', '간장', '고춧가루', '물엿', '식초']"
27,김풍 'I'm so sorry 보말 love you♬',"통삼겹살,    맥주,    커피가루,    멸치육수팩,    전복,    보말,   멜젓소스,    건표고버섯,    액상조미료,    소면,    당근,    대파,   맛술,    멸치육수팩,    들기름,    참기름,    밀가루,    고춧가루,   식초,    다진 마늘,    간장,    전분,    청양고추","  1. 압력솥에 적당한 크기로 썬 당근을 깐 뒤 통삼겹살을 넣는다.  2. 1에 맥주, 커피가루를 넣은 뒤 뚜껑을 닫고 익힌다.  3. 대파를 채 썬다.  4. 파채를 맛술을 더한 얼음물에 담가둔다.  5. 끓는 물에 멸치육수팩을 넣어 멸치육수를 낸다.  6. 전복을 손질해 내장을 분리한다.  7. 팬에 들기름, 참기름, 밀가루를 넣어 볶은 뒤 전복내장, 보말을 넣어 함께 볶는다.  8. 7에 맛술을 넣는다.  9. 볶은 전복내장과 보말을 핸드블렌더에 넣고 간다.  10. 간 전복내장과 보말을 팬에 넣는다.  11. 볼에 멜젓소스, 고춧가루를 넣는다.  12. 11에 식초, 다진 마늘, 맛술, 파채를 넣고 섞어 멜젓파무침을 만든다.  13. 간 전복내장과 보말을 볶던 팬에 불린 건표고버섯과 물, 멸치육수를 넣는다.  14. 13에 간장, 액상조미료를 넣고 끓여 국물을 만든다.  15. 국물에 소금 간을 한 뒤, 삶은 소면을 넣고 끓인다.  16. 멸치육수팩을 건져낸 뒤, 전분물을 넣어 농도를 조절한다.  17. 보말국수를 그릇에 담는다.  18. 압력솥에 익힌 돔베고기를 꺼내 적당한 크기로 썬다.  19. 돔베고기를 끓이던 보말국수에 넣고 한 번 더 익힌다.  20. 보말국수 위에 다진 청양고추, 돔베고기를 올린다.  21. 돔베고기 위에 멜젓파무침을 올려 완성한다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20180814_091339_937_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10243101/view,"['통삼겹살', '맥주', '커피가루', '멸치육수팩', '전복', '보말', '멜젓소스', '건표고버섯', '액상조미료', '소면', '당근', '대파', '맛술', '멸치육수팩', '들기름', '참기름', '밀가루', '고춧가루', '식초', '다진 마늘', '간장', '전분', '청양고추']"
