name,img,ingredients,instruction,video,categories
유현수의'닭살돋자냐♡',,"['토종닭', '닭 모래주머니', '깻잎', '애호박', '스트링 치즈', '볶음고추장', '흰 목이버섯', '가래떡', '얼갈이배추', '소금', '후추', '올리브오일', '양파', '대파', '청양고추', '홍고추', '다진마늘', '고춧가루', '설탕', '물엿', '전분●']","['1', '애호박을 3등분해서 찜기에 흰 목이버섯과 함께 찐다', '2', '토종닭을 해체해 다리, 가슴 부위를 발골 한다', '3', '닭고기 살에 소금, 후추로 간한 뒤 올리브오일을 두른 팬에 냄비로 눌러 굽는다', '4', '올리브오일을 두른 팬에 애호박 슬라이스를 넣고 굽는다', '5', '닭 모래주머니, 양파, 대파, 청양고추, 홍고추를 썬 뒤 팬에 넣어 볶는다', '6', '팬에 먹기 좋은 크기로 썬 가래떡을 넣고 볶는다', '7', '얼갈이배추를 넣고 볶는다', '8', '다진마늘을 넣고 볶는다', '9', '볶던 재료에 깻잎, 뜨거운 물을 넣는다', '10', '찐 애호박의 속을 파낸다', '11', '라자냐 소스에 소금, 후추, 고춧가루, 설탕, 볶음고추장, 물엿을 넣고 끓인다', '12', '얇게 썬 애호박, 전분물, 얇게 썬 청양고추를 라자냐 소스에 넣는다', '13', '라자냐 소스를 그릇에 담은 뒤 스트링치즈를 올린다', '14', '스트링치즈를 올린 라자냐 소스를 오븐에 굽는다', '15', '속을 파낸 애호박에 애호박 뚜껑을 덮은 뒤 하트 모양의 깻잎을 올린다', '16', '구운 애호박 슬라이스를 잘게 썬다', '17', '구운 닭갈비의 가운데를 원형틀로 찍어낸 뒤 한 번 더 굽는다', '18', '오븐에 구운 라자냐 소스 위에 닭갈비를 올린 뒤 애호박을 가운데에 넣는다', '19', '잘게 썬 애호박, 찐 흰 목이버섯을 그릇에 올린다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10327022/view,[]
유현수의'두부맛있또',,"['두부', '자숙새우', '완두콩', '파프리카', '애호박', '양송이버섯', '들기름&참기름', '수제된장', '루콜라', '연두부', '생크림', '냉동 고구마', '들깻가루', '판도로', '전분', '달걀', '양파', '설탕●']","['1', '두부를 으깬다', '2', '으깬 두부에 소금을 넣는다', '3', '핸드블랜더에 자숙새우와 완두콩을 넣고 간다', '4', '으깬 두부에 간 자숙새우와 완두콩을 넣고 치대어 만두소를 만든다', '5', '만두소를 동그랗게 빚은 뒤, 전분에 굴린다', '6', '전분에 굴린 만두에 달걀흰자를 입힌 뒤, 다시 전분에 굴린다', '7', '두부굴림만두를 찜기에 넣고 찐다', '8', '파프리카, 애호박, 양파를 적당한 크기로 썬다', '9', '핸드블랜더에 적당한 크기로 썬 채소를 넣고 갈다가 양송이버섯을 더해 간다', '10', '들기름&참기름을 두른 팬에 간 채소와 수제된장, 뜨거운 물을 넣고 볶는다', '11', '볶던 재료에 잘게 다진 루콜라를 넣고 볶아 된장소스를 만든다', '12', '차갑게 만든 볼에 연두부, 설탕, 생크림을 넣고 섞는다', '13', '연두부크림을 냉동실에 넣어둔다', '14', '차갑게 만든 볼에 얼음을 넣는다', '15', '믹서기에 적당한 크기로 썬 냉동 고구마와 두부를 넣고 간다', '16', '얼음 위에 볼을 올린 뒤, 간 고구마와 두부를 넣고 치댄다', '17', '16에 차갑게 만든 연두부크림을 조금씩 넣어가며 계속 치대어 두부젤라또를 만든다', '18', '접시에 된장소스를 담는다', '19', '된장소스 위에 적당한 크기로 썬 루콜라와 들기름&참기름, 들깻가루를 올린다', '20', '판도로를 적당한 크기로 썰어 유리잔에 담는다', '21', '판도로가 담긴 유리잔에 두부젤라또를 담는다', '22', '두부젤라또 위에 꿀을 뿌린다', '23', '두부굴림만두를 접시에 담아 마무리한다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10210249/view,[]
유현수의'딘토불이떡볶이',,"['매생이', '민어', '찹쌀가루', '채끝살', '손질새우', '가죽나물', '깻잎장아찌', '고추장아찌', '장조림', '사골육수', '밀가루', '소금', '후추', '양파', '설탕', '식초', '전분●']","['1', '매생이를 다진다', '2', '밀가루에 물, 다진 매생이를 넣고 잘 저어 매생이 반죽을 만든다', '3', '기름을 두른 팬에 매생이 반죽을 두른 뒤, 매생이 전병을 만들어 기름기를 뺀다', '4', '민어의 살만 발라낸다', '5', '즉석밥을 핸드블렌더에 넣고 간다', '6', '5에 뜨거운 물, 찹쌀가루, 밀가루를 넣고 치대어 떡 반죽을 만든다', '7', '떡 반죽을 길게 민 뒤, 적당한 크기로 썰어 끓는 물에 삶는다', '8', '채끝살에 소금, 후추를 뿌린 뒤 기름을 두른 팬에 구워 한 김 식힌다', '9', '핸드블렌더에 채끝살, 새우살, 민어살을 넣고 곱게 간다', '10', '매생이 전병에 밀가루를 묻힌 뒤, 곱게 간 재료들을 넣어 돌돌 말고, 튀김옷을 입혀 기름에 튀긴다', '11', '불린 가죽나물의 물기를 짜내고, 기름을 두른 팬에 볶는다', '12', '볶던 가죽나물에 양파채와 깻잎장아찌 국물, 고추장아찌 국물,설탕, 식초, 사골육수, 장조림 국물을 넣고 끓인다', '13', '익힌 떡을 건져 찬물에 담가 식힌 뒤, 재료를 끓이던 팬에 넣고 함께 끓인다', '14', '구운 채끝살을 적당한 크기로 썰어 떡볶이에 넣고 함께 끓인다', '15', '끓이던 떡볶이에 전분물을 넣는다', '16', '매생이 전병튀김을 적당한 크기로 썰어 떡볶이에 함께 넣고 끓인다', '17', '떡볶이에 잘게 다진 매생이를 넣고 끓인다', '18', '떡볶이에 설탕, 후추를 넣는다', '19', '그릇에 매생이 떡볶이를 담는다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10142429/view,[]
유현수의'떡이라자냐',,"['라자냐면', '파프리카', '수제돈가스', '표고버섯', '토마토소스', '크림소스', '옥수수통조림', '가래떡', '아스파라거스', '슬라이스 체다치즈', '라클렛치즈', '바질페스토', '블랙올리브', '참외', '쌀국수면', '양파', '다진 마늘', '후추', '고춧가루', '즉석밥', '소금', '올리브오일', '달걀●']","['1', '끓는 물에 올리브오일을 뿌리고 라자냐면을 삶는다', '2', '양파, 파프리카를 잘게 썬다', '3', '기름을 두른 팬에 잘게 썬 양파, 다진 마늘, 잘게 썬 파프리카를 넣고 볶는다', '4', '채소를 볶던 팬에 잘게 다진 수제돈가스와 후추, 적당한 크기로 썬 표고버섯을 넣고 볶는다', '5', '볶던 재료에 토마토소스, 고춧가루, 크림소스를 넣고 볶는다', '6', '핸드블렌더에 즉석밥, 옥수수통조림, 뜨거운 물, 소금을 넣고 갈아 옥수수떡반죽을 만든다', '7', '꼬치에 가래떡을 꽂고 올리브오일을 바른 뒤, 석쇠에서 굽는다', '8', '쟁반에 올리브오일을 두르고 라자냐면을 건져 놓는다', '9', '아스파라거스를 데친 뒤 찬물에 담가둔다', '10', '구운 가래떡을 적당한 크기로 썬다', '11', '라자냐면을 원형틀로 찍어 모양을 낸다', '12', '원형틀 안에 라자냐면>토마토돈가스볶음>라자냐면>옥수수떡반죽&구운 가래떡>슬라이스 체다치즈를 겹겹이 쌓은 뒤, 위에 라클렛치즈를 올린다', '13', '12를 오븐에 굽는다', '14', '달걀노른자와 바질페스토를 섞어 소스를 만든 뒤, 접시에 뿌린다', '15', '블랙올리브를 곱게 갈아 접시에 올린다', '16', '참외, 파프리카, 데친 아스파라거스를 잘게 썬다', '17', '쌀국수면을 기름에 튀긴 뒤, 건져서 기름기를 뺀다', '18', '오븐에서 라자냐를 꺼내 접시에 담는다', '19', '데친 아스파라거스와, 잘게 썬 참외, 파프리카, 아스파라거스를 곁들인다', '20', '튀긴 쌀국수면을 올려 마무리한다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10157993/view,[]
유현수의'라돌체비타',,"['닭', '아스파라거스', '삶은 달걀', '슬라이스 체더치즈', '방울토마토', '자몽청', '카카오 100% 초콜릿', '두유', '청포도', '참외', '짜장라면', '두릅', '블랙올리브', '소금', '마요네즈', '양파', '버터', '밀가루', '된장', '설탕', '식초●']","['1', '닭을 손질해 닭가슴살만 발라낸다', '2', '핸드블렌더에 닭가슴살과 소금, 마요네즈를 넣고 간다', '3', '아스파라거스를 얇게 슬라이스한 뒤, 얼음물에 담가둔다', '4', '삶은 달걀의 노른자와 슬라이스 체더치즈를 섞는다', '5', '동그란 그릇에 랩을 덮은 뒤, 슬라이스한 아스파라거스를 촘촘히 올린다', '6', '5 위에 간 닭가슴살을 올리고 치즈를 섞은 노른자로 속을 채운다', '7', '랩을 말아 알 모양을 만든 뒤, 끓는 물에 삶는다', '8', '마른 팬에 잘게 썬 양파와 적당한 크기로 썬 방울토마토를 넣고 볶다가 자몽청을 넣는다', '9', '냄비에 버터, 밀가루, 된장, 카카오 100% 초콜릿을 넣고 섞어 초코된장소스를 만든다', '10', '초코된장소스에 두유와 설탕을 넣고 섞는다', '11', '믹서기에 얼음, 청포도, 속을 파낸 참외, 방울토마토를 넣고 갈아 참외가스파초를 만든다', '12', '초코된장소스를 체에 밭쳐 곱게 거른 뒤, 짜장수프를 넣고 섞는다', '13', '접시에 초코된장소스와 자몽토마토소스를 담는다', '14', '슬라이스한 참외와 아스파라거스에 식초, 자몽청, 소금을 넣는다', '15', '14에 잘게 썬 청포도와 두릅을 넣어 샐러드를 만든다', '16', '소스가 담긴 접시에 참외두릅샐러드를 올린다', '17', '삶은 닭고기알의 랩을 벗겨낸 뒤, 참외두릅샐러드 위에 얹는다', '18', '참외가스파초를 잔에 담는다', '19', '블랙올리브를 곁들여 마무리한다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10223564/view,[]
유현수의'만두만두만두눈꽃만두♬',,"['소등심', '인스턴트 만두', '팽이버섯', '부추', '파프리카', '애호박', '새송이버섯', '아스파라거스', '가래떡', '트러플 소금', '트러플 오일', '참깨소스', '배추김치', '고추장아찌', '밀가루', '설탕', '맛술', '후추', '양파', '전분', '물엿', '깨', '다진 마늘●']","['조리 방법1', '핸드블렌더에 밀가루, 트러플 소금을 넣는다', '2', '1에 물을 넣고 갈아 만두피 반죽을 만든다', '3', '끓는 물에 설탕, 고추장아찌 국물, 맛술을 넣고 끓인다', '4', '팬에 소등심, 배추김치를 올린 뒤 소등심에 후추, 트러플 오일을 뿌려 굽는다', '5', '인스턴트 만두의 만두소만 분리해낸다', '6', '간장소스에 양파, 새송이버섯, 트러플 오일, 설탕을 넣고 끓인다', '7', '구운 김치를 잘게 다진다', '8', '소등심 스테이크를 다진 구운 김치와 함께 만두소에 넣은 뒤 트러플 오일을 뿌린다', '9', '전분 물을 팬에 튀겨 눈꽃 모양을 만든다', '10', '먹기 좋은 크기로 썬 가래떡을 떡볶이 양념에 넣고 끓인다', '11', '적당한 크기로 떼어낸 만두피 반죽을 밀대로 넓게 민다', '12', '만두소를 넣은 뒤 만두피 끝에 전분 물을 묻혀 만두를 빚는다', '13', '만두를 찜기에 찐다', '14', '파프리카, 애호박, 아스파라거스를 궁중 떡볶이에 넣는다', '15', '궁중 떡볶이에 전분물, 부추를 넣는다', '16', '궁중 떡볶이에 물엿, 깨, 참깨소스를 넣는다', '17', '잘게 썬 팽이버섯에 트러플 오일을 뿌린다', '18', '궁중 떡볶이에 마늘즙을 뿌린다', '19', '접시에 궁중 떡볶이를 담은 뒤 팽이버섯을 뿌린다', '20', '눈꽃 튀일 위에 찐 만두를 올린다', '21', '궁중 떡볶이 위에 눈꽃 만두를 올린다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10333487/view,[]
유현수의'맛있으면돼지?',,"['돼지 갈비살', '간장게장', '애호박', '참나물', '시래기', '된장', '고추장', '매실효소', '맛간장', '들기름', '해물 육수팩', '쌀', '사골육수', '즉석밥', '연겨자', '다진 마늘', '설탕', '양파', '대파●']","['조리 방법1', '전자레인지에 즉석밥을 넣고 돌린다', '2', '고추장, 매실효소, 맛간장을 섞는다', '3', '끓는 물에 해물 육수팩을 넣는다', '4', '2에 고기 육수를 넣는다', '5', '4에 연겨자를 넣는다', '6', '5에 다진 마늘, 설탕을 넣는다', '7', '6에 매실효소를 더 넣어 갈비 양념을 만든다', '8', '돼지 갈비살에 칼집을 낸다', '9', '갈비 양념에 8을 넣고 버무린다', '10', '3의 냄비에서 해물 육수팩을 꺼낸 뒤 애호박을 넣는다', '11', '양파를 잘게 썬 뒤 들기름을 두른 팬에 넣고 볶는다', '12', '11에 즉석밥을 넣고 볶는다', '13', '간장게장을 반으로 가른 뒤 밀대로 살을 발라내 잘게 다진다', '14', '12에 게장살을 넣는다', '15', '시래기를 잘게 썬 뒤 14에 넣는다', '16', '핸드블렌더에 불린 쌀을 넣고 간다', '17', '시래기게장볶음밥에 16을 넣는다', '18', '그릴팬에 들기름을 두른 뒤 양념한 돼지 갈비살을 굽는다', '19', '간장게장 껍질을 10에 넣는다', '20', '참나물을 잘게 썬 뒤 19와 시래기게장볶음밥에 넣는다', '21', '시래기게장볶음밥에 간장게장 국물을 넣는다', '22', '20에 간 쌀, 된장을 넣는다', '23', '석쇠에 대파를 올려 굽는다', '24', '23 위에 초벌한 양념 돼지 갈비살을 올려 굽는다', '25', '24를 토치로 직화한다', '26', '원통에 시래기게장볶음밥을 넣는다', '27', '접시 위에 26을 뒤집어 시래기게장볶음밥만 올린다', '28', '칼갈이를 이용해 27에 구멍을 낸다', '29', '강된장을 뚝배기에 옮겨 끓인다', '30', '양념 돼지 갈비살을 적당한 크기로 썬 뒤 토치로 직화한다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10307643/view,['면 요리']
유현수의'매워도안심하으~리',,"['소 안심', '표고버섯', 'XO소스', '마라소스', '굴', '우렁이', '중국고춧가루', '고추기름', '태국고추', '감자', '생강', '허브양념새우', '앤초비', '그린올리브', '토마토', '사과', '파인애플', '요구르트', '플레인요거트', '대파', '소금', '후추', '청양고추', '홍고추', '전분', '양파●']","['1', '잘게 썬 대파, 태국고추를 기름에 넣는다', '2', '소 안심에 소금, 후추로 간한다', '3', '태국고추, 대파를 넣은 기름에 안심을 넣어 익힌다', '4', '3에 고추기름을 넣는다', '5', '청양고추, 홍고추에 칼집을 낸 뒤, 전분을 묻힌다', '6', '전분을 묻힌 고추를 찜기에 넣고 찐다', '7', '감자, 생강을 채 썬 뒤 물에 담가둔다', '8', '기름을 두른 팬에 잘게 썬 대파를 볶는다', '9', '핸드블렌더에 표고버섯, 양파, 홍고추, 청양고추, 대파를 넣고 간다', '10', '9를 팬에 넣고 대파와 함께 볶는다', '11', '10에 XO소스를 넣는다', '12', '11에 마라소스를 넣어 스테이크소스를 만든다', '13', '기름에 익힌 안심을 꺼낸다', '14', '태국고추를 잘게 부순 뒤 기름에 볶는다', '15', '14에 앤초비, 우렁이를 넣고 볶는다', '16', '15에 그린올리브, 뜨거운 물을 넣는다', '17', '16에 잘게 썬 청양고추, 토마토, 굴을 넣고 끓여 앤초비올리브 소스를 만든다', '18', '채 썬 감자와 생강에 전분을 넣고 버무린다', '19', '허브양념새우에 18을 묻혀 튀긴다', '20', '안심에 중국고춧가루를 뿌린 뒤 그릴팬에 굽는다', '21', '믹서기에 플레인요거트, 요구르트, 파인애플, 사과를 넣고 갈아 과일주스를 만든다', '22', '접시에 안심스테이크를 담은 뒤, 매운 소스를 올린다', '23', '찐 고추를 안심스테이크 위에 올린다', '24', '유리잔에 과일주스를 담아낸다', '25', '그릇에 앤초비올리브 소스를 담는다', '26', '25에 생강새우튀김을 올린다', '27', '생강새우튀김 위에 고수를 올린다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10267086/view,[]
유현수의'무소유',,"['무', '크림소스', '브로콜리', '애호박', '래디시', '방울양배추', '홍합', '소갈비살', '핑크솔트', '발사믹드레싱', '무순', '양파', '대파', '소금', '후추', '간장', '설탕', '버터●']","['1', '무를 세로로 반을 가른다', '2', '반으로 가른 무의 속을 파내 그릇모양을 만든 뒤, 찜기에 찐다', '3', '무와 양파를 적당한 크기로 썬다', '4', '기름을 두른 팬에 손질한 채소를 볶는다', '5', '볶던 채소에 잘게 썬 대파를 넣고 볶는다', '6', '볶던 채소에 크림소스와 뜨거운 물을 붓고 조린다', '7', '6과 소금, 후추를 핸드블렌더에 넣고 갈아 무크림소스를 만든다', '8', '소금을 넣은 끓는 물에 브로콜리와 애호박을 데친다', '9', '데친 채소를 얼음물에 담가 식힌다', '10', '래디시와 방울양배추를 손질해 얼음물에 담가둔다', '11', '끓는 물에 간장, 설탕, 홍합을 넣고 익힌다', '12', '소갈비살에 핑크솔트로 간 한다', '13', '기름을 두른 팬에 소갈비살을 굽는다', '14', '대파, 양파를 잘게 썬다', '15', '익힌 홍합을 건져낸 뒤, 홍합육수에 발사믹드레싱과 버터를 넣어 홍합발사믹소스를 만든다', '16', '소갈비살을 굽던 팬에 익힌 홍합과 홍합발사믹소스를 넣고 함께 볶는다', '17', '16에 잘게 썬 대파와 양파를 넣고, 후추를 뿌린다', '18', '브로콜리를 손질한 뒤, 적당한 크기로 썬다', '19', '찐 무그릇에 무크림소스를 담은 뒤, 홍합발사믹소스에 볶은 홍합과 소갈비살을 올린다', '20', '그릇에 무크림소스와 손질한 브로콜리, 래디시, 무순을 담은 뒤, 홍합과 소갈비살을 담은 무그릇을 올려 마무리한다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10201808/view,[]
유현수의'문어밖에난몰라♬',,"['문어', '채끝살', '무', '병아리콩', '매실고추장장아찌', '소면', '미역', '가리비', '애호박', '잣', '단호박', '불린 표고버섯', '양파장아찌', '초고추장', '밀가루', '올리브오일', '간장', '설탕', '양파', '레몬', '대파', '참기름', '청양고추●']","['조리 방법1', '끓는 물에 문어를 넣어 살짝 데친다', '2', '끓는 물에 무를 넣고 문어를 다시 익힌다', '3', '데친 문어를 얼음물에 식힌다', '4', '핸드블렌더에 불린 표고버섯을 넣는다', '5', '핸드블렌더에 데친 문어를 넣고 간다', '6', '핸드블랜더에 병아리콩을 추가한다', '7', '6에 채끝살도 넣고 함께 간다', '8', '떡갈비 반죽에 밀가루를 섞는다', '9', '밀가루를 묻힌 문어머리 속에 떡갈비 반죽을 넣는다', '10', '문어머리 끝을 자른 뒤 올리브오일을 두른 팬에 굽는다', '11', '문어떡갈비를 굽던 팬에 애호박슬라이스, 단호박을 같이 굽는다', '12', '냄비에 양파장아찌 국물, 간장, 설탕을 넣고 끓인다', '13', '볼에 잘게 다진 매실고추장장아찌, 초고추장, 양파를 넣어 비빔면 소스를 만든다', '14', '비빔면 소스에 레몬즙, 잣을 넣는다', '15', '문어를 데친 물에 소면을 삶는다', '16', '석쇠 사이에 대파를 넣은 뒤 석쇠 위에 문어를 올려 굽는다', '17', '구운 단호박, 애호박을 석쇠 위에 올려 같이 굽는다', '18', '삶은 면을 건져낸다', '19', '지퍼백에 문어를 넣은 뒤 밀대로 두드린다', '20', '문어 떡갈비를 볼에 담은 뒤 전자레인지에 돌린다', '21', '삶은 면을 얼음물에 넣어 식힌 뒤 비빔면 소스에 넣는다', '22', '잘게 다진 미역, 문어를 팬에 넣고 볶다가 참기름을 넣는다', '23', '얇게 썬 청양고추를 비빔면에 넣는다', '24', '접시에 비빔면을 담는다', '25', '접시에 볶은 미역, 문어, 구운 애호박을 올린다', '26', '끓는 물에 가리비를 데친 뒤 가리비 살을 접시에 올린다', '27', '전자레인지에 돌린 문어떡갈비를 먹기 좋은 크기로 썰어 접시에 올린다', '28', '접시에 가리비 껍데기를 올려 플레이팅한다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10324640/view,[]
유현수의'밀가루신상임당',,"['만두피', '명란젓', '완두콩', '아스파라거스', '애호박', '사과', '복숭아', '딸기', '블루베리', '새우살', '집된장', '사과잼', '브리치즈', '생모차렐라치즈', '크림소스', '바닐라아이스크림', '시나몬가루', '초콜릿시럽', '식빵', '메이플설탕', '설탕', '달걀', '소금', '밀가루', '양파', '청양고추', '후추', '올리브오일●']","['조리 방법1', '사과와 복숭아를 잘게 썬 뒤 팬에 넣고 볶는다', '2', '1에 사과잼을 넣고 볶는다', '3', '2에 메이플설탕, 시나몬가루, 설탕을 넣어 애플파이소를 만든다', '4', '밀대로 식빵을 얇게 민 뒤 테두리를 잘라준다', '5', '식빵 테두리에 달걀물을 묻힌 뒤 애플파이소를 넣고 대각선으로 접는다', '6', '5의 테두리와 가운데에 칼집을 낸다', '7', '6에 달걀물을 묻힌 뒤 오븐에 굽는다', '8', '밀가루에 소금을 넣는다', '9', '믹서기에 완두콩, 물을 넣고 간다', '10', '소금을 넣은 밀가루에 9를 넣어 라비올리 반죽을 만든다', '11', '라비올리 반죽에 밀가루를 뿌린다', '12', '밀대로 라비올리 반죽을 넓게 민다', '13', '브리치즈, 생모차렐라치즈, 명란젓을 뭉쳐 라비올리소를 만든다', '14', '라비올리 반죽에 라비올리소를 올린 뒤 달걀물을 묻힌다', '15', '라비올리소 위에 만두피를 덮은 뒤 원형틀로 찍어낸다', '16', '라비올리를 빚은 뒤 물에 삶는다', '17', '팬에 적당한 크기로 썬 양파와 아스파라거스를 넣고 볶는다', '18', '청양고추를 잘게 썬 뒤 볶던 재료에 넣는다', '19', '볶던 재료에 새우살을 넣는다', '20', '볶던 재료에 집된장, 설탕, 크림소스를 넣어 된장크림소스를 만든다', '21', '된장크림소스에 얇게 썬 애호박, 라비올리를 삶던 물을 넣는다', '22', '21에 레몬껍질을 갈아 넣는다', '23', '22에 크림소스, 후추, 올리브오일을 넣는다', '24', '접시에 초콜릿시럽, 블루베리, 애플파이소, 딸기를 올린다', '25', '바닐라아이스크림을 접시에 담는다', '26', '삶은 라비올리를 된장크림소스에 넣는다', '27', '된장크림 라비올리에 레몬껍질을 갈아 넣는다', '28', '오븐에서 애플파이를 꺼내 접시에 올린다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10315511/view,[]
유현수의'바람은널살치게하네♬',,"['살치살', '산초가루', '도라지청', '도라지정과', '무', '복분자즙', '양상추', '깻순나물무침', '파김치', '도토리묵', '다진고추고기절임', '산초장아찌', '오디', '양파', '대파', '설탕', '간장', '소금', '식초', '후추', '즉석밥●']","['1', '살치살에 칼집을 낸다', '2', '찜기에 손질한 삼겹살을 넣고 산초가루와 나무젓가락에 불을 붙여 훈연한다', '3', '끓는 물에 적당한 크기로 썬 양파와 대파를 넣고 끓인다', '4', '3에 설탕, 도라지청, 적당한 크기로 썬 도라지정과, 간장을 넣고 끓여 도라지소스를 만든다', '5', '가늘게 채 썬 무에 복분자즙, 소금, 식초를 넣고 버무려 복분자무생채를 만든다', '6', '랩 위에 양상추, 복분자무생채를 올리고 동그랗게 말아 모양을 잡는다', '7', '훈연한 살치살을 팬에 굽다가 산초가루, 소금, 후추를 뿌린다', '8', '살치살에 도라지소스를 발라가며 굽는다', '9', '깻순나물무침을 잘게 다진 뒤, 전자레인지에 돌린 즉석밥과 산초가루를 섞어 깻순나물밥을 만든다', '10', '김발 위에 구운 살치살>깻순나물밥>파김치를 순서대로 올리고 돌돌 말아 살치살롤을 만든다', '11', '살치살롤을 랩으로 감싸 모양을 잡는다', '12', '적당한 크기로 썬 도토리묵에 동그란 구멍을 낸 뒤, 다진고추고기절임을 넣고 접시에 담는다', '13', '살치살롤을 적당한 크기로 썬 뒤, 랩을 벗겨내고 접시에 담는다', '14', '접시에 복분자무생채 양상추쌈을 올린다', '15', '산초장아찌와 오디, 산초가루를 곁들인다', '16', '도라지소스를 뿌려 마무리한다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10172237/view,[]
유현수의'버거김',,"['햄버거번', '조미김', '슬라이스 체더치즈', '모차렐라 치즈', '새우', '렐리시', '크림파스타소스', '통조림 햄', '대패삼겹살', '베이컨', '배추김치', '단무지', '가자미식해', '매콤달콤맛 과자', '전분', '다진마늘', '설탕', '튀김가루●']","['조리 방법1', '핸드블렌더에 대패삼겹살, 전분, 통조림 햄을 넣고 간다', '2', '패티 반죽을 팬에 굽는다', '3', '볼에 다진마늘, 크림파스타소스, 설탕을 넣는다', '4', '3에 랩을 씌운 뒤 전자레인지에 돌려 갈릭디핑소스를 만든다', '5', '핸드블렌더에 매콤달콤맛 과자를 넣고 간다', '6 튀김가루에 물을 넣어 튀김옷을 만든다', '7', '새우에 튀김가루>튀김옷>간 과자 순으로 묻힌 뒤 기름에 튀긴다', '8', '팬에 베이컨을 굽는다', '9', '씻은 배추김치, 가자미식해, 단무지를 잘게 다진다', '10', '햄버거번 위에 슬라이스 체더치즈를 올린다', '11', '10 위에 구운 패티>렐리시>9의 샐러드>모차렐라 치즈>구운 베이컨>햄버거번을 올린다', '12', '11에 튀김가루>달걀물>튀김옷 순으로 묻힌다', '13', '12를 조미김으로 감싼 뒤 튀김옷을 묻힌다', '14', '13을 기름에 넣고 튀긴다', '15', '새우튀김을 건져낸다', '16', '새우튀김에 간 과자를 뿌린다', '17', '케첩과 렐리시를 섞은 소스와 갈릭디핑소스를 각각 접시에 담는다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10301458/view,[]
유현수의'베이징닭',,"['생닭', '오코노미야키 소스', '미소', '가쓰오부시', '알배추', '셀러리', '파프리카', '화이트와인', '스키야키 소스', '콤부차', '채소육수팩', '식빵', '잣', '생강', '데미글라스 소스', '참깨드레싱', '설탕', '간장', '마늘', '전분', '대파', '당근', '맛술', '식초', '고춧가루●']","['1', '끓는 물에 간장, 스키야키 소스, 설탕을 넣는다', '2', '1에 뜨거운 물을 넣는다', '3', '2에 마늘, 생강, 셀러리, 채소육수팩, 데미글라스 소스, 참깨드레싱을 넣는다', '4', '생닭을 손질한다', '5', '전분물을 만든 뒤 손질한 닭에 골고루 발라준다', '6', '닭 몸통에 길게 만 쿠킹포일을 넣은 뒤 끝을 묶어준다', '7', '전분물을 묻힌 닭을 기름에 튀긴다', '8', '튀긴 닭을 기름에 반복해서 넣었다가 뺀다', '9', '튀긴 닭을 간장 국물에 넣어 익힌다', '10', '채 썬 대파를 찬물에 담가둔다', '11', '당근, 셀러리, 파프리카, 알배추를 얇게 채 썬 뒤 접시에 담는다', '12', '팬에 잣, 미소, 오코노미야키 소스, 물, 설탕을 넣어 볶는다', '13', '12를 핸드블렌더에 갈아 잣소스를 만든다', '14', '찬물에 담가뒀던 파채에 맛술, 식초, 설탕, 간장, 고춧가루를 넣어 파무침을 만든다', '15', '잣을 핸드블렌더에 넣고 간 뒤 파무침에 넣는다', '16', '접시에 파무침을 올린 뒤 간 잣, 참기름을 뿌린다', '17', '밀대로 식빵을 얇게 민다', '18', '얇게 민 식빵을 원형틀로 찍어낸다', '19', '찍어낸 식빵을 밀대로 한 번 더 민다', '20', '체에 가쓰오부시를 넣은 뒤 직화한다', '21', '냄비에 직화한 가쓰오부시와 화이트와인을 넣는다', '22', '21에 콤부차를 넣고 끓여 사케를 만든다', '23', '팬에 얇게 민 식빵을 굽는다', '24', '구운 식빵을 나무 찜기에 담아낸다', '25', '간장 국물에 익힌 닭을 꺼내 설탕을 묻힌다', '26', '설탕을 묻힌 닭을 기름에 한 번 더 튀긴다', '27', '튀긴 닭의 쿠킹포일을 제거한 뒤 접시에 올린다', '28', '체를 이용해 가쓰오부시를 걸러낸 뒤 사케만 병에 담아낸다']",https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10268127/view,[]
