id,name,ingredients,recipe
1723,이찬원 - '깨간장 비빔면' 레시피,"소면 1인분(100g), 달걀 노른자 1알, 통깨 2T, 진간장 2T, 설탕 1T, 사과식초 1/2T, 참기름 1T, 고명용 쪽파","1. 끓는 물에 소면을 넣고 2분 30초 정도 삶아준다. (물이 끓어오르면 찬물 1/2컵을 넣어주세요 세 번째 끓어오를 때 불을 꺼주시면 탱글탱글한 소면이 완성돼요) 2. 찬물에 삶은 소면을 박박 씻어준다. 3. 통깨 2T를 절구에 넣어 곱게 으깨준다. 4. 으깬 통깨 2T, 진간장 2T, 설탕 1T, 사과식초 1/2T, 참기름 1T를 섞어 양념장을 만든다. 5. 소면에 골고루 섞어주고 달걀 노른자를 올려준다. 6. 잘게 썬 쪽파를 올려주면 완성"
1724,남윤수 - '앞다리살 돈가스' 레시피,"돼지고기 앞다리살 400g, 소금, 후추, 밀가루 듬뿍 1T, 달걀 1개, 빵가루, 식용유 앞다리살은 껍질이 붙은 미박 앞다리살으로 준비해주세요!","1. 앞다리살을 5cm 두께로 썬다. 2. 앞다리살 앞면과 뒷면에 소금, 후추를 뿌린다. 3. 볼에 달걀 1개, 밀가루 듬뿍 1T를 넣어 섞고 앞다리살에 골고루 묻힌다. 달걀과 밀가루를 1:1 비율로 맞춰주세요 4. 3의 고기에 빵가루를 골고루 묻힌다. 5. 팬에 기름을 넉넉히 두르고 예열한다. 6. 기름 온도가 170도가 되면 4의 고기를 넣고 중불로 45분 튀긴다. 젓가락을 기름에 넣었을 때 주변이 보글보글 끓어오르면 넣어주세요 부풀어 오르는 부분을 눌러가며 튀겨주세요 7. 튀겨진 앞다리살을 채반에 밭쳐 기름을 뺀다. 시판 돈가스 소스를 곁들여 먹으면 더욱 맛있습니다"
1725,남윤수 - '앞다리살 김치찌개' 레시피,"앞다리살 300g, 묵은지 1/4포기, 두부 1모, 다진마늘 듬뿍 1T, 설탕 1T, 멸치칼국수면 스프 1/2개, 김칫국물 200ml, 물 500ml 앞다리살은 껍질이 붙은 미박 앞다리살으로 준비해주세요!","재료 준비 1) 두부 1모를 먹기 좋은 크기로 썬다. 1. 냄비에 물 500ml, 멸치칼국수면 스프 1/2개를 넣어 강불로 끓인다. 2. 물이 끓으면 앞다리살 300g, 묵은지 1/4포기, 1)의 두부, 다진마늘 듬뿍 1T, 설탕 1T, 김칫국물 200ml를 넣어 끓인다. 3. 국물이 바르르 끓으면 뚜껑을 닫아 15분 더 끓인다."
1726,남윤수 - '돈스테이크' 레시피,"돼지고기 앞다리살 400g, 간장 2T, 미림 4T, 꿀 1T, 다진생강 1t, 마늘 10알, 소금 1꼬집, 후추, 전분가루, 버터 20g, 식용유 앞다리살은 껍질이 붙은 미박 앞다리살으로 준비해주세요!","재료 준비 1) 마늘 10알을 편 썬다. 1. 앞다리살을 2cm 두께로 썰고, 껍질 부분에 칼집을 낸다. 2. 소금 1꼬집, 후추를 뿌린 뒤 식용유를 바르고 랩으로 감싸 10분 재운다. 3. 앞다리살 앞뒷면에 전분가루를 얇게 묻힌다. 4. 예열된 팬에 식용유 3바퀴를 두르고 1)의 마늘을 넣어 볶는다. 5. 마늘이 익으면 건져내고, 3의 앞다리살을 넣어 강불로 굽는다. 6. 한쪽 면이 익으면 뒤집고, 버터 20g을 넣어 약불로 굽는다. 7. 볼에 간장 2T, 미림 4T, 꿀 1T, 다진생강 1t를 넣어 섞는다. 8. 버터가 녹으면 7의 소스를 부어 중불로 2분 졸인다. 숟가락으로 앞다리살에 소스를 끼얹어가며 졸여주세요 껍질 부분이 튀겨지듯 바싹 익을 때까지 구워주세요 9. 그릇에 스테이크를 담아내고, 건져둔 마늘을 올린다. 방울토마토, 어린잎, 레몬 등으로 데코레이션하면 더욱 좋습니다"
1727,남윤수 - '앞다리살 15분 수육' 레시피,"돼지고기 앞다리살 300g, 통마늘 한 줌, 월계수잎 1장, 대파 1대, 소고기다시다 1/2t, 물 150ml 앞다리살은 껍질이 붙은 미박 앞다리살으로 준비해주세요!","재료 준비 1) 대파 1대를 4등분 한다. 1. 앞다리살을 내열 용기에 넣고 포크로 찌른다. 2. 물 150ml, 소고기다시다 1/2t, 1)의 대파, 통마늘 한 줌, 월계수잎 1장을 넣고 뚜껑을 살짝 덮어 전자레인지에 6분 돌린다. 3. 앞다리살을 뒤집고 뚜껑을 살짝 덮어 전자레인지에 4분 더 돌린다. 4. 가열이 끝나면 전자레인지 안에 5분 동안 그대로 두고 잔열로 익힌다. 5. 앞다리살을 썰어 그릇에 담으면 완성 상추, 김치, 쌈장 등을 곁들여 먹으면 맛있습니다"
1728,김재중 - '뼈 구이' 레시피,"돼지등뼈 2kg, 대파 2대, 양파 1개, 물 2.5L, 소주 1/2병, 순후추, 통깨 [양념] 고운 고춧가루 4T, 고운 청양고춧가루 2T, 고추장 2T, 물엿 4T, 케첩 3T, 돈가스소스 3T, 불닭소스 3T, 굴소스 2.5T, 다진마늘 2T, 미림 3T, 참기름 3T, 순후추","재료 준비 1) 대파 2대를 2등분한다. 2) 양파 1개를 2등분한다. 3) 돼지등뼈 2kg을 해동한 뒤, 흐르는 물에 씻는다. 1. 냄비에 3)의 등뼈, 잘라둔 대파와 양파, 물 2.5L, 소주 1/2병, 순후추를 30번 털어 넣고 뚜껑을 닫아 강불로 30분 끓인 뒤, 찬물에 헹군다. 2. 볼에 고운 고춧가루 4T, 고운 청양고춧가루 2T, 고추장 2T, 물엿 4T, 케첩 3T, 돈가스소스 3T, 불닭소스 3T, 굴소스 2.5T, 다진마늘 2T, 미림 3T, 참기름 3T, 순후추 30번을 톡톡 넣어 섞는다. 3. 볼에 삶은 등뼈, 2의 양념장을 넣어 버무린다. 양념과 함께 1시간 정도 끓이면 속까지 양념이 배어 더욱 맛있습니다 4. 등뼈를 석쇠에 올려 구운 뒤 토치질한다."
1729,김재중 - 'K*C 치킨' 레시피,"냉장 닭가슴살 3개 (500g), 달걀 1개, 물 50ml, 식용유 [염지용] 우유 200ml, 식초 3T, 마늘가루 1T, 고춧가루 1T [튀김가루] 밀가루(중력분) 100g, 옥수수전분 50g, 베이킹파우더 1t, 소금 1t, 마늘가루 1t, 고춧가루 2t, 순후추 1T","1. 닭가슴살을 칼등으로 두드려 편다. 위생백을 깔고 두드리면 더욱 쉽습니다 2. 볼에 우유 200ml, 식초 3T를 넣고 섞어 5분 둔다. 3. 2의 우유에 마늘가루 1T, 고춧가루 1T를 넣고 섞은 뒤, 닭가슴살을 넣어 10분 재운다. 4. 볼에 밀가루 100g, 옥수수전분 50g, 베이킹파우더 1t, 소금 1t, 마늘가루 1t, 고춧가루 2t, 순후추 1T를 넣고 섞어 튀김가루를 만든다. 5. 볼에 달걀 1개를 풀고, 만들어둔 튀김가루 5T, 물 50ml를 넣고 섞어 반죽물을 만든다. 반죽물이 너무 되직하면 물을 추가해주세요 6. 닭가슴살에 반죽물 → 튀김가루 순으로 묻힌다. 7. 냄비에 식용유를 넉넉히 붓고 160도로 예열한 뒤, 닭가슴살을 넣어 중불로 45분 튀긴다. 김재중의 뼈구이 양념소스를 곁들여 먹으면 더욱 맛있습니다"
1730,이정현 - '대패쪽파김밥' 레시피,"대패삼겹살 200g, 쌀밥 200g, 후추, 소금, 참기름, 깨, 김밥용 김 1장, 깻잎 2장, 쪽파김치 한 줌","1. 쌀밥에 소금, 참기름, 깨를 약간씩 뿌려 간을 하고 골고루 섞는다. 2. 팬에 대패삼겹살을 올리고 후추 약간, 소금 약간 뿌려 간을 한 후 강불로 노릇하게 굽는다. 3. 김의 거친 표면 위에 간을 한 밥을 올리고 최대한 얇게 펴준다. 4. 밥 위에 깻잎을 깔아주고 대패삼겹살과 쪽파김치를 한 줌을 올린다. 쪽파김치의 양념장을 손으로 짜서 덜어주세요 김밥을 말 때 밥에 김치 양념장이 덜 젖어 말기 편합니다 대패삼겹살과 쪽파김치의 양이 1:1 비율이 되도록 듬뿍 넣어주세요 5. 김 끝에 밥풀이나 물을 살짝 묻히고 돌돌 만다. 6. 말아진 김밥 겉면에 참기름을 골고루 발라주고 한입 크기로 썰어주면 완성"
1731,이정현 - '감자토르티야' 레시피,"토르티야 1장(지름 20cm), 삶은 감자 1/2개, 시금치 4~5줄기, 방울토마토 4개, 피자치즈 60g(한봉지) 마요네즈 2T, 다진 마늘 1/2T, 그릭요구르트 2T","[재료준비] 1. 방울토마토는 반 자른다. [감자토르티야 만들기] 1. 토르티야 위에 마요네즈 2T, 다진 마늘 1/2T, 그릭요구르트 2T를 펴 발라준다. 2. 삶은 감자는 손톱 크기만큼 작게 잘라 토르티야 위에 골고루 올린다. 3. 팬에 토르티야를 넣고 방울토마토를 올린 후 피자치즈를 뿌린다. 4. 뚜껑을 닫고 약불에 5분 30초 굽는다. 피자치즈가 녹을 때까지 약불에 구워주세요 5. 불을 끄고 뚜껑을 열어 녹은 치즈 위에 시금치를 올리고 잔열로 살짝 익힌다. 6. 마지막으로 감자토르티야를 반으로 접어주면 완성"
1732,이정현 - '잔멸치솥밥' 레시피,"백미 400ml, 물 400ml, 청주 1T, 잔멸치 60g, 건표고버섯 1개, 마늘종 4줄, 홍고추 1/2개 [양념장] 양조간장 2T, 프락토 올리고당 1T(*올리고당 대체 가능), 참기름 1T, 깨 1T, 일반 고춧가루 1T","[재료 준비] 1. 쌀은 깨끗이 씻어 30분 이상 물에 불리고 물기를 빼준다. 2. 건표고버섯에 물 400ml를 넣고 30분 이상 불린 후 다진다. 건표고버섯 불린 물을 육수로 사용하기 때문에 보관해주세요 3. 마늘종은 송송 썬다. / 홍고추는 다진다. 4. [양념장] 그릇에 양조간장 2T, 프락토 올리고당 1T, 참기름 1T, 깨 1T, 일반 고춧가루 1T를 섞는다. [잔멸치솥밥 만들기] 1. 솥에 불린 쌀, 표고버섯 불린 물 400ml, 다진 건표고버섯, 청주 1T를 넣고 강불로 5분 끓인다. 쌀의 물 양은 솥에 손가락을 넣어 손가락 마디 맞춰 비교하거나 / 컵을 기준으로 쌀과 물을 담아 비율을 맞추면 쉽습니다 2. 5분 뒤, 밥이 끓으면 중불로 줄이고 밥 위에 마늘종, 잔멸치를 골고루 올린 후 뚜껑 닫고 5분 동안 끓인다. 아이용 잔멸치는 저염이라 바로 사용해도 되지만 일반 잔멸치는 짜기 때문에 헹궈서 사용해주세요 3. 5분 뒤, 불을 끄고 다진 홍고추를 올린 뒤 10분 뜸 들이면 완성 완성된 잔멸치솥밥은 [양념장]과 함께 비벼 드시면 더욱 맛있습니다"
1733,이정현 - '홍합탕' 레시피,"홍합 1kg, 물 1L, 청주 1T, 대파 1대","1. [홍합 손질] 1-1) 홍합은 홍합 껍데기끼리 바락바락 문질러 이물질들이 떨어져 나가게 한다. 1-2) 한 손으로 홍합을 잡고 다른 손으로 홍합의 족사를 잡고 당겨서 제거한 뒤 깨끗하게 씻어준다. 2. 냄비에 물, 홍합, 청주, 대파를 넣고 강불로 10분 끓이면 완성 끓일 때, 홍합의 염분 때문에 생기는 하얀 거품을 걷어 내주시면 더욱 깔끔한 국물을 만들 수 있습니다 홍합탕은 오래 끓이면 질겨지니 10분 이상 끓이지 말아주세요"
1734,이정현 - '얼큰혼합탕면' 레시피,"[홍합육수] 홍합 1kg, 물 1L, 청주 1T, 대파 1대 (*홍합육수는 이정현의 <홍합탕>을 참고하세요!) 식용유 3T, 다진 마늘 1T, 다진 생강 1t, 대파 1/2대, 일반 고춧가루 1T, 라면 1봉지, 미나리 3줄기","[재료 준비] 1. [홍합육수] 의 홍합은 따로 건져낸다. 삶은 홍합은 오래 삶으면 질겨서 요리 마지막에 넣기 때문에 보관해주세요 2. 대파는 송송 썬다. / 미나리는 5cm 길이로 썬다. [얼큰홍합탕면 만들기] 1. 냄비에 식용유 3T를 두르고 다진 마늘, 대파를 강불로 볶아 대파마늘기름을 내준다. 2. 기름에 일반 고춧가루 1T, 다진 생강 1t를 넣고 약불로 볶는다. 3. 홍합육수 600ml, 라면스프, 라면 플레이크를 넣고 강불로 끓인다. 4. 국물이 끓으면 라면, 미나리, 삶은 홍합을 넣어 한소끔 끓이면 완성. 면을 들어 올려서 찬 공기에 노출시켜 더 탱글해지도록 해주세요"
1735,이정현 - '지중해식 샐러드' 레시피,"오이 1/2개, 모차렐라 보코치니 120g, 방울토마토 6알, 레몬 1/2개, 프락토 올리고당(*올리고당 대체 가능), 아보카도오일, 소금, 후추, 바질, 딜","[재료준비] 1. 오이는 반을 잘라 씨를 제거한 후 큐브 모양으로 자른다. / 방울토마토는 반 자른다. [지중해식 샐러드 만들기] 1. 볼에 오이, 방울토마토, 모차렐라 보코치니를 넣는다. 2. 아보카도오일, 프락토 올리고당, 소금, 후추, 레몬은 즙을 짜서 넣고 버무린다. 레몬즙 대신 화이트 식초를 넣어주셔도 됩니다 3. 바질잎과 딜을 올려 데코레이션하면 완성."
1736,이정현 - '지중해식 파에야' 레시피,"[육수] 홍합 1줌, 다시마 1조각, 건새우 1/2줌, 물 500ml 현미밥(찬밥) 200g, 냉동 새우 5~6마리, 통오징어 1/2마리, 아보카도오일(*식용유 대체 가능), 고추장 1/2T, 고춧가루 약간, 프락토 올리고당(*올리고당 대체 가능) 2바퀴, 다진 마늘 2/3T, 양파 1/3개, 홀토마토 크게 3T, 레몬 1/4개, 바질, 그라나파다노 치즈, 파슬리 가루","[재료준비] 1. [육수] 물 500ml에 홍합 1줌, 다시마 1조각, 건새우 1/2줌을 넣고 강불로 10분 끓인다. 2. 냉동 새우는 찬물에 5분 이상 담가 해동한다. 3. 통오징어는 링 모양이 나오게 썬다. 4. 양파는 1/3개는 다진다. / 레몬 1/4개는 얇게 썬다. [지중해식 파에야 만들기] 1. 팬에 아보카도오일을 두르고 다진 마늘을 넣어 갈색빛이 나올 때까지 약불로 볶아준다. 2. 다진 양파를 넣고 투명해질 때까지 볶는다. 3. 다진 양파가 투명해지면 새우와 오징어를 넣고 불을 올려 중간불로 볶는다. 4. 새우와 오징어가 익으면 홀토마토를 크게 3T를 넣고 섞는다. 5. 그릇에 홍합 육수 100ml와 고추장 1/2T를 넣어 풀어주고 팬에 붓는다. 고추장을 육수에 미리 풀면, 팬에 볶을 때 고추장이 뭉치지 않고 쉽게 사용 가능합니다 6. 고춧가루 약간과 프락토 올리고당 2바퀴를 넣는다. 7. 찬 현미밥을 넣고 육수가 자작하게 졸아들 때까지 볶는다. 냉장고에 남아있는 현미밥을 활용하는 레시피입니다 즉석밥을 사용할 경우 전자레인지에 돌리지 말고 바로 넣어주세요 8. 팬 위에 삶은 홍합과 레몬 슬라이스, 바질잎을 올리고 그라나파다노 치즈와 파슬리 가루를 뿌려주면 완성."
1737,이정현 - '매실볶음고추장' 레시피,"양파 1/2개, 표고버섯 2개, 청양고추 3개, 매실절임 8알, 참기름, 다진 마늘 2T, 잣 4T, 호두 16조각, 아몬드 20알, 호박씨 1-2T, 건새우 두 줌, 고추장 500g, 매실액 180g, 참기름 10T, 식용유, 깨","[재료 준비] 1. 마른 팬에 건새우을 볶고 믹서기에 갈아 건새우가루를 만든다. 살짝 볶아서 건새우의 비린내를 날려주세요 2. 잣 4T, 호두 16조각, 아몬드 20알, 호박씨 12T는 다진다. 3. 양파 1/2개, 표고버섯 2개, 청양고추 3개, 매실절임 8알은 잘게 다진다. [매실볶음고추장 만들기] 1. 팬에 식용유를 두르고 다진 마늘 2T를 중불로 볶아 마늘 기름을 낸다. 2. 다진 양파, 다진 표고버섯, 다진 청양고추, 다진 매실절임을 넣고 볶는다. 3. 다진 견과류(잣, 호두, 아몬드, 호박씨), 건새우가루, 고추장 500g, 매실액 180g, 참기름 10T를 넣고 중약불로 볶는다. 볶으면서 매운 냄새가 솔솔 올라오면 불을 꺼주세요 4. 마지막으로 깨를 솔솔 뿌려주면 완성."
1738,이상우 - '냉제육' 레시피,"돼지 앞다리살 1kg, 소금","재료 준비 1) 돼지 앞다리살은 상온에 두어 냉기를 뺀다. 1. 물 약 3L에 소금 1T를 넣고 끓인다. 고기가 잠길 정도로 충분한 양의 물을 넣어주세요 2. 물이 끓어오르면 앞다리살을 넣고 약 10분간 끓인다. 중간에 떠오르는 거품과 불순물은 제거해 주세요 3. 불을 끄고 뚜껑을 덮어 1시간 동안 잔열로 익힌다. 4. 고기를 꺼내 물기를 제거하고, 랩으로 타이트하게 말아서 모양을 잡는다. 5. 냉장고에 약 4시간 정도 숙성한다. 6. 모양이 잘 잡힌 고기는 물기를 닦아낸 후, 최대한 얇게 썰어낸다."
1739,이상우 - '당근김치' 레시피,"당근 6개, 꽃소금, 고춧가루, 다진마늘, 설탕, 홍게맛 액젓, 식초, 쪽파 약간","1. 당근은 채칼을 이용해 얇게 채 썬다. 2. 당근 채에 꽃소금을 2T를 넣고 버무린 뒤, 30분간 절여준다. 3. 절인 당근을 꾹 짜서 물기를 제거한다. 4. 고춧가루 5T, 다진마늘 2T, 설탕 2T, 홍게맛 액젓 3T, 식초 3T를 넣고 버무린다. 5. 송송 썬 쪽파를 넣고 함께 버무리면 완성"
1740,이상우 - '부추골뱅이장' 레시피,"골뱅이(300g) 4캔, 부추 한 줌, 홍게맛 간장, 맛술, 고춧가루, 다진마늘, 설탕, 참기름, 참깨","재료 준비 1) 골뱅이는 먹기 좋은 크기로 잘게 썬다. 2) 부추 한 줌은 1cm 길이로 자른다. 1. 홍게맛 간장 120ml, 물 50ml, 맛술 4T, 고춧가루 4T, 다진마늘 2T, 설탕 2T를 섞어 양념장을 만든다. 2. 양념장을 냄비에 넣고 바르르 끓인다. 3. 잘게 썬 골뱅이에 끓인 양념장을 넣고 섞는다. 4. 잘게 썬 부추를 함께 넣고 섞는다. 5. 참기름 2T, 참깨 2T를 더해 가볍게 버무리면 완성"
1741,이상우 - '완두콩 빙수' 레시피,"[완두콩 퓌레 & 완두배기 재료] 껍질 깐 완두콩 300g, 완두콩 삶은 물, 소금, 연유, 올리고당, 설탕 [완두콩 빙수 재료] 우유(500ml) 1팩, 완두콩 퓌레, 완두배기","[완두콩 퓌레 만들기] 1. 물 2L에 소금 5T를 넣고 끓인다. 2. 물이 끓어오르면 완두콩을 넣고 약 20분간 푹 삶는다. 뚜껑을 열고 삶아야 풋내가 날아갑니다 3. 삶은 완두콩에 콩 삶은 물 1/2컵을 넣고 믹서에 곱게 간다. 완두콩 3T는 완두배기용으로 따로 보관해 주세요 4. 곱게 간 완두콩에 연유 4T, 소금 한 꼬집을 넣고 끓인다. 5. 수분을 날려가며 알맞은 농도로 맞춘다. 6. 완성된 완두콩 퓌레는 넓은 그릇에 옮겨 잠시 식힌다. [완두배기 만들기] 1. 달군 팬에 삶은 완두콩 3T, 완두콩 삶은 물 2T, 올리고당 2T, 설탕 1T를 넣고 볶는다. 2. 끈적한 시럽 질감이 나올 때까지 약불에 졸인다. 3. 시럽에 완두콩을 골고루 코팅한다. [완두콩 빙수 만들기] 재료 준비 1) 500ml 우유팩을 냉동실에 미리 얼린다. 1. 얼린 우유를 강판에 곱게 갈아준다. 2. 눈꽃 얼음 위에 연유를 뿌린다. 3. 완두콩 퓌레와 완두배기를 듬뿍 올려 완성"
1742,류수영 - '천원 깻잎전' 레시피,"깻잎 10장, 부침가루 1컵, 찬물 1컵+2T, 소금 3꼬집 식용유","재료 준비 1) 깻잎 10장을 물로 씻고 물기를 닦는다. 물기를 꼼꼼하게 제거해야 반죽이 분리되지 않습니다 1. 볼에 부침가루 1컵, 찬물 1컵2T, 소금 3꼬집을 넣고 섞어 반죽물을 만든다. 플레인요거트 정도의 농도로 맞춰주세요 섞이지 않은 부침가루 덩어리들은 그대로 둬도 됩니다 2. 예열된 팬에 기름을 넉넉히 두르고 기름이 달궈지면 중불로 줄인다. 깻잎이 잠길 정도로 넉넉하게 둘러주세요 3, 깻잎에 반죽물을 골고루 묻힌 뒤 팬에 올려 튀기듯 3분 굽는다. 깻잎 꼭지 부분을 자르지 않아야 뒤집기 쉽습니다 튀김옷이 분리될 수 있으니 팬에 올리고 1분 30초 동안 뒤집지 말아주세요 맛소금에 찍어 먹으면 더욱 맛있습니다"
1743,류수영 - '오징어회무침' 레시피,"손질냉동오징어 2마리, 무 1/2개, 미나리 1단, 식초 5T, 설탕 2T, 맛소금 3꼬집, 깨 2T, 소면 100g [양념] 고춧가루 4T, 설탕 4T, 참기름 4T, 양조간장 3T, 식초 3T, 고추장 2T, 무절임 채수 2T, 케첩 1T, 까나리액젓 1T 무는 초록 부분을 사용해주세요!","[무절임] 1. 무 1/2개를 채 썬다. 2. 볼에 채 썬 무, 식초 5T, 설탕 2T, 맛소금 3꼬집을 넣고 섞어 냉장고에 두고 30분 이상 절인다. 15분이 지나면 한번 뒤집어 골고루 절여지게 해주세요 [오징어회무침] 1. 미나리 1단의 줄기를 34cm 길이로 썬다. 2. 손질냉동오징어를 물로 씻고 반 가른 뒤 얇게 썬다. 껍질을 위로 향하게 두고 썰면 더욱 쉽게 썰립니다 3. 팬에 물 50ml를 붓고 강불로 끓인 뒤, 물이 끓으면 손질한 오징어를 넣고 뚜껑을 덮어 1분 익히고 찬물로 헹군다. 4. 볼에 고춧가루 4T, 설탕 4T, 참기름 4T, 양조간장 3T, 식초 3T, 고추장 2T, 무절임 채수 2T, 케첩 1T, 까나리액젓 1T를 넣고 섞어 양념장을 만든다. 5. 볼에 삶은 오징어, 절인 무, 미나리 줄기, 깨 2T, 양념장 7T를 넣고 버무린다. 6. 팬에 물을 받아 끓인 뒤, 소면 100g을 넣어 2분 30초 삶고 찬물에 헹군다. 7. 그릇에 소면과 오징어회무침을 담고 깨를 뿌리면 완성 깻잎전에 싸 먹으면 더욱 맛있습니다 깻잎전은 류수영의 천원 깻잎전 레시피를 참고하세요"
1744,장민호 - '국수튀김' 레시피,"소면, 계란 1개, 튀김가루, 탄산수, 식용유","재료 준비 1) 계란 1개를 잘 풀어준다. 2) 차가운 탄산수 700ml를 넣어 거품이 날 정도로 빠르게 휘저어준다. 3) 튀김가루 400g을 넣고 잘 섞어 튀김 반죽을 만든다. 1. 소면을 100원 크기만큼 단단히 쥐고 끝부분만 튀김 반죽에 담근다. 2. 반죽이 묻은 끝부분을 약 170도 기름에 10초간 먼저 튀긴다. 3. 끝부분이 어느 정도 고정되면, 면을 넓게 펼쳐 전체를 튀긴다. 4. 손가락에 튀김 반죽을 약간씩 묻혀 국수 전체에 흩뿌린다. 5. 약 170도 기름에 12분간 노릇하게 튀기면 완성"
1745,장민호 - '장어튀김' 레시피,"장어 1마리, 튀김가루, 전분가루, 식용유","1. 장어 껍질 쪽에 뜨거운 물을 붓고, 칼로 진액을 긁어낸다. 2. 장어 살 부분에 촘촘히 칼집을 낸다. 껍질까지 썰리지 않도록 힘 조절을 해주세요 3. 튀김가루와 전분가루를 2:1 비율로 섞은 뒤, 장어에 골고루 묻힌다. 칼집 사이사이까지 잘 묻혀주세요 4. 약 160도 기름에 장어를 넣고, 튀김용 젓가락으로 양끝을 눌러서 모양을 잡는다. 젓가락으로 누르지 않으면, 장어가 동그랗게 말립니다 5. 약 5분간 노릇하게 튀기면 완성"
1746,장민호 - '팽이김말이튀김' 레시피,"팽이버섯, 김밥용 김, 소금, 튀김가루, 전분가루, 식용유","1. 김밥용 김 1장을 길게 반으로 자른다. 2. 김 끝부분에 물을 묻혀 길게 한 줄로 이어 붙인다. 3. 팽이버섯을 통째로 김 위에 올리고 최대한 단단하게 말아준다. 팽이버섯 아래의 단단한 부분 위주로 말아주세요 4. 약 1cm 두께로 조심스럽게 자른다. 5. 튀김가루와 전분가루를 2:1 비율로 섞은 뒤, 팽이김말이에 골고루 묻힌다. 6. 약 160도 기름에 34분간 노릇하게 튀기면 완성 기름을 자작하게 둘러 전 부치듯 굽는 방법도 가능합니다"
1747,장민호 - '도넛튀김' 레시피,"양파, 죽봉어묵, 계란 1개, 탄산수, 튀김가루, 전분가루, 식용유","재료 준비 1) 계란 1개를 잘 풀어준다. 2) 차가운 탄산수 700ml를 넣어 거품이 날 정도로 빠르게 휘저어준다. 3) 튀김가루 400g을 넣고 잘 섞어 튀김 반죽을 만든다. 1. 양파를 가로로 썰어서 심지를 빼내 링 모양을 만든다. 2. 가위를 이용해 죽봉 어묵을 나선형으로 자른다. 끊어지지 않도록 섬세하게 잘라주세요 3. 자른 어묵을 양파에 돌돌 말아준다. 4. 튀김가루와 전분가루를 2:1 비율로 섞은 뒤, 골고루 묻힌다. 5. 준비한 튀김 반죽을 골고루 묻힌다. 6. 약 170도 기름에 45분간 노릇하게 튀기면 완성"
1748,장민호 - '옥돔튀김' 레시피,"옥돔 1마리, 소금, 식용유","1. 옥돔은 머리와 내장을 제거하여 손질한다. 비늘은 제거하지 말아 주세요 2. 포를 떠서 갈비뼈와 가운데 뼈를 제거한 뒤, 순살만 남긴다. 3. 옥돔 살을 적당한 크기로 자른다. 4. 손질한 옥돔은 소금을 약간 뿌려 밑간한다. 5. 꼬치 2개를 양쪽으로 꽂아 옥돔을 고정한다. 6. 꼬치를 냄비에 받쳐서 고정한 뒤, 180도로 달군 기름을 비늘에 조금씩 붓는다. 7. 비늘이 눈꽃처럼 잘 일어나면, 옥돔 전체를 기름에 완전히 담근다. 8. 약 180도 기름에서 45분간 노릇하게 튀기면 완성"
1749,장민호 - '매콤들깨콩칼국수' 레시피,"들깨콩물 900ml, 칼국수 면 2~3인분, 부추 한 줌, 치킨스톡 [돼지고기 고명 재료] 돼지고기 다짐육 400g, 고추기름, 다진마늘, 식초, 간장, 쌈장, 참기름","[돼지고기 고명 만드는법] 1. 달군 팬에 고추기름 5T를 두르고 다진마늘 3T를 볶는다. 2. 마늘이 익으면, 돼지고기 다짐육과 식초 5T를 넣고 볶는다. 3. 고기가 어느 정도 익으면 팬 가장자리에 간장 3T를 넣어 바르르 끓인다. 4. 쌈장 3T와 참기름 1T를 더해 전부 잘 섞어가며 볶는다. [매콤들깨콩칼국수 만드는 법] 1. 들깨콩물 900ml에 물 700ml와 치킨스톡 듬뿍 3T를 넣고 끓여 국물을 준비한다. 2. 끓는 물에 칼국수 면을 약 4분간 삶은 뒤, 건져낸다. 3. 그릇에 면을 나눠 담고, 만들어둔 국물을 붓는다. 4. 만들어둔 돼지고기 고명과 송송 썬 부추를 기호에 맞게 올리면 완성"
1750,김재중 - '계란꼬치' 레시피,"계란 5개, 물 3T, 설탕 1t, 소금 2꼬집, 식용유","1. 입구가 얇은 소스통에 계란 5개, 물 3T, 설탕 1t, 소금 2꼬집을 넣고 섞는다. 2. 웍에 식용유를 넉넉히 붓고 강불로 예열한다. 3. 기름이 180도가 되면 1의 계란물을 뿌려 꼬치로 돌돌 만다. 솜사탕을 만들 듯 꼬치를 돌려가며 말아주세요 꼬치에 계란물을 뿌려가며 말아주세요 설탕이나 케첩을 뿌려 먹으면 더욱 맛있습니다"
1751,김재중 - '계장(계란쌈장)' 레시피,"** 방송에 나온 ‘계장’의 업그레이드 버전입니다! 계란 1개, 대파 1/2대, 마늘 1알, 된장 듬뿍 1T, 설탕 1T, 물 100ml, 식용유 2T, 참깨","재료 준비 1) 대파 1/2대를 얇게 송송 썬다. 2) 마늘 1알을 다진다. 너무 잘게 다지지 말아주세요 1. 뚝배기에 식용유 2T를 넣어 예열하고, 1)의 대파를 넣어 강불로 1분 볶는다. 2. 파기름이 나면 2)의 마늘을 넣어 볶는다. 3. 마늘이 노르스름해지면 계란 1개를 넣어 약불로 1분 볶는다. 눌어붙지 않도록 완성될 때까지 휘저어주세요 4. 된장 듬뿍 1T를 넣어 섞고 물 100ml를 넣어 끓인다. 5. 물이 끓으면 설탕 1T를 넣어 67분 볶는다. 6. 물기가 사라져 꾸덕한 질감이 되면 참깨를 뿌린다."
